"","judgmentDate","type","count"
"63089",2017-11-07,"Incidente de Uniformizacao Jurisprudencia",16
"63090",2017-11-07,"Mandado de Seguran\xc3\xa7a",3
"63091",2017-11-07,"Peti\xc3\xa7\xc3\xa3o",2
"63092",2017-11-07,"Reclama\xc3\xa7\xc3\xa3o",1
"63093",2017-11-07,"Recurso C\xc3\xadvel",7
"63094",2017-11-07,"Recurso Especial",293
"63095",2017-11-07,"Recurso Especial e ou Extraordin\xc3\xa1rio",20
"63096",2017-11-07,"Recurso Extraordin\xc3\xa1rio",6
"63097",2017-11-07,"Reexame Necess\xc3\xa1rio",6
"63098",2017-11-08,"Agravo",200
"63099",2017-11-08,"Agravo de Instrumento",351
"63100",2017-11-08,"Agravo Regimental",29
"63101",2017-11-08,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",823
"63102",2017-11-08,"Apela\xc3\xa7\xc3\xa3o Crime",411
"63103",2017-11-08,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",30
"63104",2017-11-08,"Conflito de Compet\xc3\xaancia",12
"63105",2017-11-08,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",11
"63106",2017-11-08,"Correi\xc3\xa7\xc3\xa3o Parcial",4
"63107",2017-11-08,"Embargos de Declara\xc3\xa7\xc3\xa3o",262
"63108",2017-11-08,"Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o",3
"63109",2017-11-08,"Habeas Corpus",225
"63110",2017-11-08,"Mandado de Seguran\xc3\xa7a",9
"63111",2017-11-08,"Peti\xc3\xa7\xc3\xa3o",1
"63112",2017-11-08,"Recurso C\xc3\xadvel",1
"63113",2017-11-08,"Recurso de Of\xc3\xadcio",1
"63114",2017-11-08,"Recurso em Sentido Estrito",60
"63115",2017-11-08,"Recurso Especial",28
"63116",2017-11-08,"Recurso Especial e ou Extraordin\xc3\xa1rio",5
"63117",2017-11-08,"Recurso Extraordin\xc3\xa1rio",14
"63118",2017-11-08,"Reexame Necess\xc3\xa1rio",30
"63119",2017-11-08,"Tutela Provisoria",1
"63120",2017-11-09,"Agravo",124
"63121",2017-11-09,"Agravo de Instrumento",369
"63122",2017-11-09,"Agravo Regimental",5
"63123",2017-11-09,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",921
"63124",2017-11-09,"Apela\xc3\xa7\xc3\xa3o Crime",227
"63125",2017-11-09,"Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio",27
"63126",2017-11-09,"Conflito de Compet\xc3\xaancia",23
"63127",2017-11-09,"Conflito de Jurisdi\xc3\xa7\xc3\xa3o",6
"63128",2017-11-09,"Correi\xc3\xa7\xc3\xa3o Parcial",5
"63129",2017-11-09,"Desaforamento",1
"63130",2017-11-09,"Embargos de Declara\xc3\xa7\xc3\xa3o",199
"63131",2017-11-09,"Habeas Corpus",156
"63132",2017-11-09,"Mandado de Seguran\xc3\xa7a",14
"63133",2017-11-09,"Reclama\xc3\xa7\xc3\xa3o",1
"63134",2017-11-09,"Recurso C\xc3\xadvel",1
"63135",2017-11-09,"Recurso de Of\xc3\xadcio",2
"63136",2017-11-09,"Recurso em Sentido Estrito",44
"63137",2017-11-09,"Recurso Especial",50
"63138",2017-11-09,"Recurso Especial e ou Extraordin\xc3\xa1rio",151
"63139",2017-11-09,"Recurso Extraordin\xc3\xa1rio",73
"63140",2017-11-09,"Reexame Necess\xc3\xa1rio",5
"63141",2017-11-10,"A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria",9
"63142",2017-11-10,"Agravo",10
"63143",2017-11-10,"Agravo de Instrumento",294
"63144",2017-11-10,"Agravo Interno",22
"63145",2017-11-10,"Agravo Regimental",3
"63146",2017-11-10,"Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel",43
"63147",2017-11-10,"Apela\xc3\xa7\xc3\xa3o Crime",2
